player_id,original_name,normalized_search_name,selected_page_title,wikipedia_url,raw_position,position_wiki,status,manual_review_reason,candidate_titles,first_position_rule_applied,match_method,name_source,birth_year_wiki,birth_evidence,identity_accept_reason
PDBE,"ARCHIBONG, KOKO",Koko Archibong,Koko Archibong,https://en.wikipedia.org/wiki/Koko_Archibong,Small Forward,Small Forward,matched,,Koko Archibong; Arka Gdynia (basketball); BBL All-Star Game; Dijon Thompson; Euroleague 2008–09 Rosters,False,direct,bio_name,1981.0,exact_match,exact_birth_year
PBKY,"ARIGBABU, STEPHEN",Stephen Arigbabu,Stephen Arigbabu,https://en.wikipedia.org/wiki/Stephen_Arigbabu,Power forward / center,Power Forward,matched,,Stephen Arigbabu; FIBA EuroCup Challenge; Alba Berlin; Dafnis B.C.; Panionios B.C.,True,direct,bio_name,1972.0,exact_match,exact_birth_year
P007516,"ARLAUSKAS, MARTYNAS",Martynas Arlauskas,Martynas Arlauskas,https://en.wikipedia.org/wiki/Martynas_Arlauskas,Shooting guard / small forward,Shooting Guard,matched,,Martynas Arlauskas; BC Žalgiris; Rosters of the top basketball teams in European club competitions; BC Pieno žvaigždės,True,direct,bio_name,2000.0,exact_match,exact_birth_year
P003331,"ARMSTRONG, HILTON",Hilton Armstrong,Hilton Armstrong,https://en.wikipedia.org/wiki/Hilton_Armstrong,Center / power forward,Center,matched,,"Hilton Armstrong; ASVEL Basket; EuroCup Basketball MVP of the Round; Marcus Williams (basketball, born 1985); 2011–12 Eurocup Basketball; Rosters of the top basketball teams in European club competitions",True,direct,bio_name,1984.0,exact_match,exact_birth_year
P014141,"ARMSTRONG, TARAN",Taran Armstrong,Taran Armstrong,https://en.wikipedia.org/wiki/Taran_Armstrong,Point guard,Point Guard,matched,,Taran Armstrong; Dubai Basketball; List of 2025–26 EuroLeague transactions; 2025–26 Golden State Warriors season; List of 2025–26 NBA season transactions,False,direct,bio_name,2002.0,exact_match,exact_birth_year
P005348,"ARNA, EGEHAN",Egehan Arna,Egehan Arna,https://en.wikipedia.org/wiki/Egehan_Arna,Small forward,Small Forward,matched,,Egehan Arna; Fenerbahçe S.K. (basketball); Rosters of the champion and finalist teams of EuroLeague; 2016–17 Fenerbahçe S.K. (basketball) season; 2020–21 Fenerbahçe S.K. (basketball) season,False,direct,bio_name,1997.0,exact_match,exact_birth_year
P002508,"ARNAU, VICTOR",Victor Arnau,2025–26 FC Barcelona Bàsquet season,https://en.wikipedia.org/wiki/2025–26_FC_Barcelona_Bàsquet_season,,,page_found_not_basketball_player,Wikipedia page(s) found but none identifiable as a basketball-biography page,2025–26 FC Barcelona Bàsquet season; 2024–25 FC Barcelona Bàsquet season; 2023–24 FC Barcelona Bàsquet season; 2017–18 FC Barcelona Bàsquet season; 2021–22 FC Barcelona Bàsquet season,False,search,bio_name,,unavailable,
PBCA,"ARROYO, CARLOS",Carlos Arroyo,Carlos Arroyo,https://en.wikipedia.org/wiki/Carlos_Arroyo,Point guard,Point Guard,matched,,Carlos Arroyo; Beşiktaş J.K. (men's basketball); 2014–15 Turkish Basketball League; FC Barcelona Bàsquet; Israeli Basketball Premier League,False,direct,bio_name,1979.0,exact_match,exact_birth_year
P008025,"ARSENOPOULOS, NIKOLAOS",Nikolaos Arsenopoulos,Nikos Arsenopoulos,https://en.wikipedia.org/wiki/Nikos_Arsenopoulos,Shooting guard / small forward,Shooting Guard,matched,,Nikos Arsenopoulos; AEK B.C.; PAOK BC,True,direct,bio_name,2000.0,exact_match,exact_birth_year
PARN,"ARSLAN, ENDER",Ender Arslan,Ender Arslan,https://en.wikipedia.org/wiki/Ender_Arslan,Point guard,Point Guard,matched,,Ender Arslan; Galatasaray S.K. (men's basketball); 2025–26 Fenerbahçe S.K. (basketball) season; Saski Baskonia; Anadolu Efes S.K.,False,direct,bio_name,1983.0,exact_match,exact_birth_year
P001589,"ARTEAGA, VICTOR",Victor Arteaga,Víctor Arteaga,https://en.wikipedia.org/wiki/Víctor_Arteaga,Center,Center,matched,,Víctor Arteaga; 2009 Euroleague Final Four; 2017–18 FC Barcelona Bàsquet season; Rosters of the top basketball teams in European club competitions; 2019–20 FC Barcelona Bàsquet season,False,direct,bio_name,1992.0,exact_match,exact_birth_year
P000709,"ASIK, OMER",Omer Asik,Ömer Aşık,https://en.wikipedia.org/wiki/Ömer_Aşık,Center,Center,matched,,Ömer Aşık; Fenerbahçe S.K. (basketball); EuroLeague season statistical leaders; Turkey men's national basketball team; Nikola Mirotić,False,direct,bio_name,1986.0,exact_match,exact_birth_year
P005961,"ASTAPKOVICH, ANTON",Anton Astapkovich,PBC CSKA Moscow,https://en.wikipedia.org/wiki/PBC_CSKA_Moscow,,,page_found_not_basketball_player,Wikipedia page(s) found but none identifiable as a basketball-biography page,PBC CSKA Moscow; 2020–21 VTB United League; List of 2016–17 EuroLeague transactions; 2015–16 Euroleague squads; Rosters of the top basketball teams in European club competitions,False,search,bio_name,,unavailable,
P012268,"ATAMNA, ADAM",Adam Atamna,Messi Yangala,https://en.wikipedia.org/wiki/Messi_Yangala,Forward,,position_text_unrecognized,Could not map position text to a canonical position: 'Forward',List of 2026–27 EuroLeague transactions; Messi Yangala; Ratiopharm Ulm,False,search,bio_name,,unavailable,
P004290,"ATHINAIOU, IOANNIS",Ioannis Athinaiou,Ioannis Athinaiou,https://en.wikipedia.org/wiki/Ioannis_Athinaiou,Point guard / Shooting guard,Point Guard,matched,,Ioannis Athinaiou; Rosters of the champion and finalist teams of EuroLeague; Olympiacos B.C.; AEK B.C.; Panathinaikos B.C.,True,direct,bio_name,1988.0,exact_match,exact_birth_year
P007674,"ATIAS, YONATAN",Yonatan Atias,List of Israelis,https://en.wikipedia.org/wiki/List_of_Israelis,,,page_found_not_basketball_player,Wikipedia page(s) found but none identifiable as a basketball-biography page,List of Israelis,False,search,bio_name,,unavailable,
P000185,"ATSUR, ENGIN",Engin Atsur,Engin Atsür,https://en.wikipedia.org/wiki/Engin_Atsür,Point guard,Point Guard,matched,,Engin Atsür; Fenerbahçe S.K. (basketball); Beşiktaş J.K. (men's basketball); Galatasaray S.K. (men's basketball); Turkey men's national basketball team; 2010–11 Fenerbahçe S.K. (basketball) season,False,direct,bio_name,1984.0,exact_match,exact_birth_year
P007948,"AUGUSTE, ZACH",Zach Auguste,Zach Auguste,https://en.wikipedia.org/wiki/Zach_Auguste,Center,Center,matched,,Zach Auguste; Galatasaray S.K. (men's basketball); Ertuğrul Erdoğan; Panathinaikos B.C.; Basketball in Greece,False,direct,bio_name,1993.0,exact_match,exact_birth_year
P001438,"AUGUSTINE, JAMES",James Augustine,James Augustine,https://en.wikipedia.org/wiki/James_Augustine,Power forward,Power Forward,matched,,James Augustine; FC Bayern Munich (basketball); 2022–23 EuroLeague; 2017–18 EuroLeague; PBC CSKA Moscow,False,direct,bio_name,1984.0,exact_match,exact_birth_year
P010798,"AVDALAS, NEOKLIS",Neoklis Avdalas,Neoklis Avdalas,https://en.wikipedia.org/wiki/Neoklis_Avdalas,Shooting guard / small forward,Shooting Guard,matched,,Neoklis Avdalas; Greece men's national basketball team; List of youngest EuroLeague players since the 2000–01 season; Panathinaikos B.C.; 2024–25 Greek Basket League,True,direct,bio_name,2006.0,exact_match,exact_birth_year
PAUQ,"AVDALOVIC, VULE",Vule Avdalovic,Vule Avdalović,https://en.wikipedia.org/wiki/Vule_Avdalović,Point guard,Point Guard,matched,,Vule Avdalović; ABA League; KK Partizan; 2022–23 Basketball League of Serbia; Valencia Basket,False,direct,bio_name,1981.0,exact_match,exact_birth_year
P007675,"AVDIJA, DENI",Deni Avdija,Deni Avdija,https://en.wikipedia.org/wiki/Deni_Avdija,Small forward,Small Forward,matched,,Deni Avdija; Israeli Basketball Premier League; Israel men's national basketball team; Yovel Zoosman; Maccabi Tel Aviv B.C.,False,direct,bio_name,2001.0,exact_match,exact_birth_year
P003983,"AVRAMOVIC, ALEKSA",Aleksa Avramovic,Aleksa Avramović,https://en.wikipedia.org/wiki/Aleksa_Avramović,Point guard / shooting guard,Point Guard,matched,,Aleksa Avramović; Dubai Basketball; 2023–24 KK Partizan season; List of 2026–27 EuroLeague transactions; List of 2025–26 EuroLeague transactions,True,direct,bio_name,1994.0,exact_match,exact_birth_year
P006904,"AYAYI, JOEL",Joel Ayayi,Joël Ayayi,https://en.wikipedia.org/wiki/Joël_Ayayi,Shooting guard,Shooting Guard,matched,,Joël Ayayi; Valériane Ayayi; Paris Basketball; List of 2026–27 EuroLeague transactions; 2025–26 FC Barcelona Bàsquet season,False,direct,bio_name,2000.0,exact_match,exact_birth_year
P007764,"AYDIN, SERKAN",Serkan Aydin,Serkan Aydın,https://en.wikipedia.org/wiki/Serkan_Aydın,Point guard,Point Guard,matched,,Fenerbahçe S.K. (basketball); Serkan Aydın; Galatasaray S.K. (men's basketball); Galatasaray S.K. (women's basketball); Turkey men's national basketball team,False,search,bio_name,2000.0,exact_match,exact_birth_year
P005927,"AYON, GUSTAVO",Gustavo Ayon,Gustavo Ayón,https://en.wikipedia.org/wiki/Gustavo_Ayón,Center,Center,matched,,Gustavo Ayón; EuroLeague 2010–2020 All-Decade Team; 2018–19 EuroLeague; All-EuroLeague Team; 2016–17 EuroLeague,False,direct,bio_name,1985.0,exact_match,exact_birth_year
P007148,"AYRES, JEFF",Jeff Ayres,Jeff Ayres,https://en.wikipedia.org/wiki/Jeff_Ayres,Power forward / center,Power Forward,matched,,Jeff Ayres; P. League+; Rosters of the top basketball teams in European club competitions; 2009 NBA draft; 2015–16 Los Angeles Clippers season; List of 2015–16 NBA season transactions,True,direct,bio_name,1987.0,exact_match,exact_birth_year
PKXF,"AYUSO, LARRY",Larry Ayuso,Elías Larry Ayuso,https://en.wikipedia.org/wiki/Elías_Larry_Ayuso,Assistant coach,,position_text_unrecognized,Could not map position text to a canonical position: 'Assistant coach',Elías Larry Ayuso; Beşiktaş J.K. (men's basketball); ABA League; Premijer liga (Croatian basketball); BC Žalgiris,False,direct,bio_name,,unavailable,
P001761,"BABIC, LUKA",Luka Babic,Luka Babić,https://en.wikipedia.org/wiki/Luka_Babić,Small forward,Small Forward,matched,,Luka Babić; Luka Dončić; Banja Luka; KK Cedevita; KK Split,False,direct,bio_name,1991.0,exact_match,exact_birth_year
P003475,"BABIC, PETAR",Petar Babic,Nebojša Popović,https://en.wikipedia.org/wiki/Nebojša_Popović,,,ambiguous_multiple_pages,2 basketball-player Wikipedia pages found for this name; none confirmed by birth year/nationality against players_bio.csv,KK Zadar; KK Split; Nebojša Popović; FIBA Korać Cup; Rosters of the top basketball teams in European club competitions,False,search,bio_name,,unavailable,
PBUV,"BABRAUSKAS, STEPONAS",Steponas Babrauskas,Steponas Babrauskas,https://en.wikipedia.org/wiki/Steponas_Babrauskas,Shooting guard / small forward,Shooting Guard,matched,,Steponas Babrauskas; BC Rytas; ASK Riga; 2025–26 LKL season; History of BC Rytas,True,direct,bio_name,1984.0,exact_match,exact_birth_year
P004943,"BABURIN, EVGENY",Evgeny Baburin,Evgeny Baburin,https://en.wikipedia.org/wiki/Evgeny_Baburin,Shooting guard,Shooting Guard,matched,,Evgeny Baburin; Russia men's national basketball team; BC UNICS; BC Nizhny Novgorod; Rosters of the top basketball teams in European club competitions,False,direct,bio_name,1987.0,exact_match,exact_birth_year
P011286,"BACON, DWAYNE",Dwayne Bacon,Dwayne Bacon,https://en.wikipedia.org/wiki/Dwayne_Bacon,Small forward,Small Forward,matched,,Dwayne Bacon; Dubai Basketball; 2025–26 EuroLeague; BeoBasket; 2022–23 EuroLeague,False,direct,bio_name,1995.0,exact_match,exact_birth_year
P014015,"BACOT JR., ARMANDO",Armando Bacot Jr.,Armando Bacot,https://en.wikipedia.org/wiki/Armando_Bacot,Center,Center,matched,,Armando Bacot; Fenerbahçe S.K. (basketball); List of 2026–27 EuroLeague transactions; 2026–27 Fenerbahçe S.K. (basketball) season; 2025–26 Fenerbahçe S.K. (basketball) season,False,search,bio_name,2000.0,exact_match,exact_birth_year
P000064,"BADIANE, MOUSSA",Moussa Badiane,Moussa Badiane,https://en.wikipedia.org/wiki/Moussa_Badiane,,,position_unavailable,Basketball page confirmed but has no 'position' field in its infobox,Moussa Badiane; Pape Badiane; List of people who died in traffic collisions,False,direct,bio_name,,unavailable,direct_name_match_no_contradicting_evidence
PTEY,"BADIANE, PAPE",Pape Badiane,Pape Badiane,https://en.wikipedia.org/wiki/Pape_Badiane,Power forward,Power Forward,matched,,Pape Badiane; Skyliners Frankfurt; France men's national basketball team; Le Mans Sarthe Basket; Chorale Roanne Basket,False,direct,bio_name,1980.0,exact_match,exact_birth_year
P007527,"BADIO, BRANCOU",Brancou Badio,Brancou Badio,https://en.wikipedia.org/wiki/Brancou_Badio,Shooting guard,Shooting Guard,matched,,Brancou Badio; 2025–26 EuroLeague; List of 2026–27 EuroLeague transactions; 2026 EuroLeague Final Four; List of 2025–26 EuroLeague transactions,False,direct,bio_name,1999.0,exact_match,exact_birth_year
P009947,"BADJI, IBOU",Ibou Badji,Ibou Badji,https://en.wikipedia.org/wiki/Ibou_Badji,Center,Center,matched,,Ibou Badji; Olivier Sarr; 2021–22 FC Barcelona Bàsquet season; FC Barcelona Bàsquet B; List of NBA players born outside the United States; List of 2024–25 NBA season transactions,False,direct,bio_name,2002.0,exact_match,exact_birth_year
P005788,"BAEZ, EULIS",Eulis Baez,Eulis Báez,https://en.wikipedia.org/wiki/Eulis_Báez,Power forward,Power Forward,matched,,Eulis Báez; 2018–19 EuroLeague; EuroLeague MVP of the Round; Bàsquet Manresa; CB Gran Canaria; Rosters of the top basketball teams in European club competitions,False,direct,bio_name,1982.0,exact_match,exact_birth_year
PAFG,"BAGARIC, DALIBOR",Dalibor Bagaric,Dalibor Bagarić,https://en.wikipedia.org/wiki/Dalibor_Bagarić,Center,Center,matched,,Dalibor Bagarić; KK Cedevita; Premijer liga (Croatian basketball); Olympiacos B.C.; Lebanese Basketball League,False,direct,bio_name,1980.0,exact_match,exact_birth_year
PTFP,"BAGNOLI, SIMONE",Simone Bagnoli,Simone Bagnoli,https://en.wikipedia.org/wiki/Simone_Bagnoli,,,page_found_identity_mismatch,Selected page's birth year (1981) clearly differs from players_bio.csv (1987); rejected as a different person.,Simone Bagnoli; Italian LNP Cup; Deaths in July 2026,False,direct,bio_name,1981.0,clear_mismatch,
PBEM,"BAILEY, BRYAN",Bryan Bailey,Luka Dončić,https://en.wikipedia.org/wiki/Luka_Dončić,,,ambiguous_multiple_pages,2 basketball-player Wikipedia pages found for this name; none confirmed by birth year/nationality against players_bio.csv,International Basketball League; Luka Dončić; EuroCup Basketball individual statistics; Rick Pitino; Liga Nacional de Baloncesto Profesional,False,search,bio_name,,unavailable,
PTGK,"BAILEY, MAURICE",Maurice Bailey,Maurice Bailey (basketball),https://en.wikipedia.org/wiki/Maurice_Bailey_(basketball),Point guard,Point Guard,matched,,Maurice Bailey; Maurice Bailey (basketball); Mike Taylor (basketball player); Bob McAdoo; Panellinios B.C.; Xavier McDaniel,False,search,bio_name,1981.0,exact_match,exact_birth_year
P013028,"BAIOCCHI, MATTEO",Matteo Baiocchi,Virtus Bologna,https://en.wikipedia.org/wiki/Virtus_Bologna,,,page_found_not_basketball_player,Wikipedia page(s) found but none identifiable as a basketball-biography page,Virtus Bologna; 2026–27 Virtus Bologna season; 2025–26 Virtus Bologna season,False,search,bio_name,,unavailable,
PTFL,"BAJRAMOVIC, KENAN",Kenan Bajramovic,Kenan Bajramović,https://en.wikipedia.org/wiki/Kenan_Bajramović,Power forward,Power Forward,matched,,Kenan Bajramović; ABA League; MBC Mariupol; BC Rytas; Bandırma B.İ.K.,False,direct,bio_name,1981.0,exact_match,exact_birth_year
P013774,"BAKER II, ROBERT",Robert Baker Ii,Robert Baker (basketball),https://en.wikipedia.org/wiki/Robert_Baker_(basketball),Power forward / center,Power Forward,matched,,Robert Baker (basketball); Breanna Stewart; Basketball in Lithuania; Maya Moore; United States Basketball League,True,search,bio_name,1998.0,exact_match,exact_birth_year
P009767,"BAKER, RON",Ron Baker,Ron Baker (basketball),https://en.wikipedia.org/wiki/Ron_Baker_(basketball),Shooting guard / point guard,Shooting Guard,matched,,Ron Baker; Ron Baker (basketball); PBC CSKA Moscow; Elitzur Ramla (women's basketball); United States Basketball League; Okaro White,True,search,bio_name,1993.0,exact_match,exact_birth_year
P004655,"BAKO, ISMAEL",Ismael Bako,Ismaël Bako,https://en.wikipedia.org/wiki/Ismaël_Bako,Center,Center,matched,,Ismaël Bako; 2016–17 Pro Basketball League; Pro Basketball League Rising Star; List of 2025–26 EuroLeague transactions; ASVEL Basket,False,direct,bio_name,1995.0,exact_match,exact_birth_year
P004803,"BALASHOV, NIKITA",Nikita Balashov,PBC Lokomotiv Kuban,https://en.wikipedia.org/wiki/PBC_Lokomotiv_Kuban,,,page_found_not_basketball_player,Wikipedia page(s) found but none identifiable as a basketball-biography page,PBC Lokomotiv Kuban; Rosters of the top basketball teams in European club competitions; 2015–16 Euroleague squads; FIBA EuroChallenge individual statistics; Italy team for EuroBasket 2022 qualification,False,search,bio_name,,unavailable,
P007581,"BALASHOV, SERGEI",Sergei Balashov,PBC Lokomotiv Kuban,https://en.wikipedia.org/wiki/PBC_Lokomotiv_Kuban,,,page_found_not_basketball_player,Wikipedia page(s) found but none identifiable as a basketball-biography page,PBC Lokomotiv Kuban; Rosters of the top basketball teams in European club competitions; 2015–16 Euroleague squads; Italy team for EuroBasket 2022 qualification; 2017 in sports,False,search,bio_name,,unavailable,
P003521,"BALBAY, DOGUS",Dogus Balbay,Doğuş Balbay,https://en.wikipedia.org/wiki/Doğuş_Balbay,Point guard,Point Guard,matched,,Doğuş Balbay; Fenerbahçe S.K. (basketball); 2017–18 EuroLeague; 2016–17 EuroLeague; 2016–17 Fenerbahçe S.K. (basketball) season,False,direct,bio_name,1989.0,exact_match,exact_birth_year
